entity_id,state,last_changed,current_temperature,hvac_action,target_temp_high,target_temp_low,temperature
sensor.meross_temperature_studio_s,20.3046509915,2026-01-06T11:00:00.000Z
sensor.meross_temperature_studio_s,20.33415267447222,2026-01-06T12:00:00.000Z
sensor.meross_temperature_studio_s,20.308754409333332,2026-01-06T13:00:00.000Z
sensor.meross_temperature_studio_s,20.074076801333334,2026-01-06T14:00:00.000Z
sensor.meross_temperature_studio_s,19.922961044972222,2026-01-06T15:00:00.000Z
sensor.meross_temperature_studio_s,19.84296900716667,2026-01-06T16:00:00.000Z
sensor.meross_temperature_studio_s,20.225048086527778,2026-01-06T17:00:00.000Z
sensor.meross_temperature_studio_s,19.918018009916665,2026-01-06T18:00:00.000Z
sensor.meross_temperature_studio_s,19.923437416083335,2026-01-06T19:00:00.000Z
sensor.meross_temperature_studio_s,20.29792839897222,2026-01-06T20:00:00.000Z
sensor.meross_temperature_studio_s,19.981016314472225,2026-01-06T21:00:00.000Z
sensor.meross_temperature_studio_s,19.694469801222223,2026-01-06T22:00:00.000Z
sensor.meross_temperature_studio_s,19.49736164847222,2026-01-06T23:00:00.000Z
sensor.meross_temperature_studio_s,19.303895689833332,2026-01-07T00:00:00.000Z
sensor.meross_temperature_studio_s,19.075332407583335,2026-01-07T01:00:00.000Z
sensor.meross_temperature_studio_s,18.955024827944445,2026-01-07T02:00:00.000Z
sensor.meross_temperature_studio_s,18.73949501336111,2026-01-07T03:00:00.000Z
sensor.meross_temperature_studio_s,18.54457601575,2026-01-07T04:00:00.000Z
sensor.meross_temperature_studio_s,18.446437358416667,2026-01-07T05:00:00.000Z
sensor.meross_temperature_studio_s,18.510192009805554,2026-01-07T06:00:00.000Z
sensor.meross_temperature_studio_s,18.868412775083332,2026-01-07T07:00:00.000Z
sensor.meross_temperature_studio_s,19.03331845738889,2026-01-07T08:00:00.000Z
sensor.meross_temperature_studio_s,19.444461160527776,2026-01-07T09:00:00.000Z
sensor.meross_temperature_studio_s,19.646025912972224,2026-01-07T10:00:00.000Z
sensor.meross_temperature_studio_s,20.191032694166665,2026-01-07T11:00:00.000Z
sensor.meross_temperature_studio_s,20.431019975305556,2026-01-07T12:00:00.000Z
sensor.meross_temperature_studio_s,20.366717081944444,2026-01-07T13:00:00.000Z
sensor.meross_temperature_studio_s,19.870583810083332,2026-01-07T14:00:00.000Z
sensor.meross_temperature_studio_s,19.99014978972222,2026-01-07T15:00:00.000Z
sensor.meross_temperature_studio_s,19.99293696861111,2026-01-07T16:00:00.000Z
sensor.meross_temperature_studio_s,19.91928113025,2026-01-07T17:00:00.000Z
sensor.meross_temperature_studio_s,20.218776180166667,2026-01-07T18:00:00.000Z
sensor.meross_temperature_studio_s,19.8481281255,2026-01-07T19:00:00.000Z
sensor.meross_temperature_studio_s,20.19485997988889,2026-01-07T20:00:00.000Z
sensor.meross_temperature_studio_s,19.887493345638887,2026-01-07T21:00:00.000Z
sensor.meross_temperature_studio_s,19.57047173986111,2026-01-07T22:00:00.000Z
sensor.meross_temperature_studio_s,19.41711834061111,2026-01-07T23:00:00.000Z
sensor.meross_temperature_studio_s,19.177445443472223,2026-01-08T00:00:00.000Z
