entity_id,state,last_changed,current_temperature,hvac_action,target_temp_high,target_temp_low,temperature
climate.camera_giulia,off,2026-08-20T14:47:21.954Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-20T15:07:27.920Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-20T15:22:30.814Z,31.3,off,,,5
climate.camera_giulia,off,2026-08-20T15:42:35.774Z,31.3,off,,,5
climate.camera_giulia,off,2026-08-20T15:57:39.915Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-20T16:12:42.791Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-20T16:32:46.782Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-20T16:47:49.967Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-20T17:02:53.801Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-20T17:22:59.800Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-20T17:43:05.790Z,31.1,off,,,5
climate.camera_giulia,off,2026-08-20T18:33:18.813Z,31.1,off,,,5
climate.camera_giulia,off,2026-08-20T18:48:22.914Z,31.1,off,,,5
climate.camera_giulia,off,2026-08-20T19:08:26.949Z,31,off,,,5
climate.camera_giulia,off,2026-08-20T19:28:33.003Z,31,off,,,5
climate.camera_giulia,off,2026-08-20T19:43:36.769Z,30.9,off,,,5
climate.camera_giulia,off,2026-08-20T20:03:41.792Z,30.9,off,,,5
climate.camera_giulia,off,2026-08-20T20:33:49.884Z,30.8,off,,,5
climate.camera_giulia,off,2026-08-20T20:53:55.883Z,30.8,off,,,5
climate.camera_giulia,off,2026-08-20T21:09:00.016Z,30.8,off,,,5
climate.camera_giulia,off,2026-08-20T21:24:04.887Z,30.8,off,,,5
climate.camera_giulia,off,2026-08-20T21:44:10.919Z,30.8,off,,,5
climate.camera_giulia,off,2026-08-20T21:59:15.067Z,30.7,off,,,5
climate.camera_giulia,off,2026-08-20T22:34:25.869Z,30.7,off,,,5
climate.camera_giulia,off,2026-08-20T22:49:30.071Z,30.6,off,,,5
climate.camera_giulia,off,2026-08-20T23:24:40.883Z,30.6,off,,,5
climate.camera_giulia,off,2026-08-20T23:59:51.049Z,30.5,off,,,5
climate.camera_giulia,off,2026-08-21T00:35:02.939Z,30.5,off,,,5
climate.camera_giulia,off,2026-08-21T00:50:08.120Z,30.5,off,,,5
climate.camera_giulia,off,2026-08-21T01:20:17.146Z,30.4,off,,,5
climate.camera_giulia,off,2026-08-21T01:55:27.904Z,30.4,off,,,5
climate.camera_giulia,off,2026-08-21T02:15:34.875Z,30.3,off,,,5
climate.camera_giulia,off,2026-08-21T02:50:45.027Z,30.3,off,,,5
climate.camera_giulia,off,2026-08-21T03:10:52.040Z,30.3,off,,,5
climate.camera_giulia,off,2026-08-21T03:25:56.885Z,30.2,off,,,5
climate.camera_giulia,off,2026-08-21T04:01:08.089Z,30.2,off,,,5
climate.camera_giulia,off,2026-08-21T04:16:12.877Z,30.2,off,,,5
climate.camera_giulia,off,2026-08-21T04:36:18.887Z,30.1,off,,,5
climate.camera_giulia,off,2026-08-21T04:51:23.089Z,30.2,off,,,5
climate.camera_giulia,off,2026-08-21T05:11:29.031Z,30.1,off,,,5
climate.camera_giulia,off,2026-08-21T05:26:33.911Z,30.1,off,,,5
climate.camera_giulia,off,2026-08-21T05:46:40.875Z,30.1,off,,,5
climate.camera_giulia,off,2026-08-21T06:06:46.938Z,30.1,off,,,5
climate.camera_giulia,off,2026-08-21T06:21:52.023Z,30.1,off,,,5
climate.camera_giulia,off,2026-08-21T06:36:56.938Z,30,off,,,5
climate.camera_giulia,off,2026-08-21T06:52:02.046Z,30,off,,,5
climate.camera_giulia,off,2026-08-21T07:12:09.017Z,30,off,,,5
climate.camera_giulia,off,2026-08-21T07:27:13.907Z,29.9,off,,,5
climate.camera_giulia,off,2026-08-21T07:47:19.910Z,29.9,off,,,5
climate.camera_giulia,off,2026-08-21T08:07:26.910Z,29.9,off,,,5
climate.camera_giulia,off,2026-08-21T08:22:30.913Z,29.9,off,,,5
