entity_id,state,last_changed,current_temperature,hvac_action,target_temp_high,target_temp_low,temperature
sensor.meross_temperature_soggiorno,20.980588774416667,2026-01-04T14:00:00.000Z
sensor.meross_temperature_soggiorno,21.38158404561111,2026-01-04T15:00:00.000Z
sensor.meross_temperature_soggiorno,21.50141054713889,2026-01-04T16:00:00.000Z
sensor.meross_temperature_soggiorno,21.807034239444445,2026-01-04T17:00:00.000Z
sensor.meross_temperature_soggiorno,21.7159571215,2026-01-04T18:00:00.000Z
sensor.meross_temperature_soggiorno,21.260219283583336,2026-01-04T19:00:00.000Z
sensor.meross_temperature_soggiorno,20.978330437444445,2026-01-04T20:00:00.000Z
sensor.meross_temperature_soggiorno,20.729082286527778,2026-01-04T21:00:00.000Z
sensor.meross_temperature_soggiorno,20.337339038444444,2026-01-04T22:00:00.000Z
sensor.meross_temperature_soggiorno,20.013212211833334,2026-01-04T23:00:00.000Z
sensor.meross_temperature_soggiorno,19.754043944166668,2026-01-05T00:00:00.000Z
sensor.meross_temperature_soggiorno,19.484263582583335,2026-01-05T01:00:00.000Z
sensor.meross_temperature_soggiorno,19.243682753138888,2026-01-05T02:00:00.000Z
sensor.meross_temperature_soggiorno,19.018516233,2026-01-05T03:00:00.000Z
sensor.meross_temperature_soggiorno,18.826967680333333,2026-01-05T04:00:00.000Z
sensor.meross_temperature_soggiorno,18.66490382575,2026-01-05T05:00:00.000Z
sensor.meross_temperature_soggiorno,19.250936459305557,2026-01-05T06:00:00.000Z
sensor.meross_temperature_soggiorno,19.55746650958333,2026-01-05T07:00:00.000Z
sensor.meross_temperature_soggiorno,19.72935153411111,2026-01-05T08:00:00.000Z
sensor.meross_temperature_soggiorno,20.01943045586111,2026-01-05T09:00:00.000Z
sensor.meross_temperature_soggiorno,20.119936756138888,2026-01-05T10:00:00.000Z
sensor.meross_temperature_soggiorno,19.929445924694445,2026-01-05T11:00:00.000Z
sensor.meross_temperature_soggiorno,20.128589102638887,2026-01-05T12:00:00.000Z
sensor.meross_temperature_soggiorno,20,2026-01-05T13:00:00.000Z
sensor.meross_temperature_soggiorno,19.978215575416666,2026-01-05T14:00:00.000Z
sensor.meross_temperature_soggiorno,19.87354893508333,2026-01-05T15:00:00.000Z
sensor.meross_temperature_soggiorno,19.8,2026-01-05T16:00:00.000Z
sensor.meross_temperature_soggiorno,19.79956162113889,2026-01-05T17:00:00.000Z
sensor.meross_temperature_soggiorno,20.068914594972224,2026-01-05T18:00:00.000Z
sensor.meross_temperature_soggiorno,19.95510076863889,2026-01-05T19:00:00.000Z
sensor.meross_temperature_soggiorno,19.86768183338889,2026-01-05T20:00:00.000Z
sensor.meross_temperature_soggiorno,19.74078830488889,2026-01-05T21:00:00.000Z
sensor.meross_temperature_soggiorno,19.77161356213889,2026-01-05T22:00:00.000Z
sensor.meross_temperature_soggiorno,19.58861374397222,2026-01-05T23:00:00.000Z
sensor.meross_temperature_soggiorno,19.405562129944446,2026-01-06T00:00:00.000Z
sensor.meross_temperature_soggiorno,19.175520454333334,2026-01-06T01:00:00.000Z
sensor.meross_temperature_soggiorno,19.00064288561111,2026-01-06T02:00:00.000Z
sensor.meross_temperature_soggiorno,18.831596536583334,2026-01-06T03:00:00.000Z
sensor.meross_temperature_soggiorno,18.62510077241667,2026-01-06T04:00:00.000Z
sensor.meross_temperature_soggiorno,18.539963201027778,2026-01-06T05:00:00.000Z
sensor.meross_temperature_soggiorno,19.18461810263889,2026-01-06T06:00:00.000Z
sensor.meross_temperature_soggiorno,19.45213353336111,2026-01-06T07:00:00.000Z
sensor.meross_temperature_soggiorno,19.687797062333335,2026-01-06T08:00:00.000Z
sensor.meross_temperature_soggiorno,20.20929719911111,2026-01-06T09:00:00.000Z
sensor.meross_temperature_soggiorno,20.376305425055556,2026-01-06T10:00:00.000Z
sensor.meross_temperature_soggiorno,20.92488585986111,2026-01-06T11:00:00.000Z
sensor.meross_temperature_soggiorno,21.27902681186111,2026-01-06T12:00:00.000Z
sensor.meross_temperature_soggiorno,21.438819734305554,2026-01-06T13:00:00.000Z
sensor.meross_temperature_soggiorno,21.789636199361112,2026-01-06T14:00:00.000Z
sensor.meross_temperature_soggiorno,21.604092174277778,2026-01-06T15:00:00.000Z
sensor.meross_temperature_soggiorno,21.17973186972222,2026-01-06T16:00:00.000Z
sensor.meross_temperature_soggiorno,20.97678114602778,2026-01-06T17:00:00.000Z
sensor.meross_temperature_soggiorno,20.669666865388887,2026-01-06T18:00:00.000Z
sensor.meross_temperature_soggiorno,20.511579137777776,2026-01-06T19:00:00.000Z
sensor.meross_temperature_soggiorno,20.274796491,2026-01-06T20:00:00.000Z
sensor.meross_temperature_soggiorno,20.28147631952778,2026-01-06T21:00:00.000Z
sensor.meross_temperature_soggiorno,20.016011347833334,2026-01-06T22:00:00.000Z
sensor.meross_temperature_soggiorno,19.70106071377778,2026-01-06T23:00:00.000Z
sensor.meross_temperature_soggiorno,19.463206262166665,2026-01-07T00:00:00.000Z
sensor.meross_temperature_soggiorno,19.209150987472224,2026-01-07T01:00:00.000Z
sensor.meross_temperature_soggiorno,19.0181016885,2026-01-07T02:00:00.000Z
sensor.meross_temperature_soggiorno,18.848919731555554,2026-01-07T03:00:00.000Z
sensor.meross_temperature_soggiorno,18.627515754833333,2026-01-07T04:00:00.000Z
sensor.meross_temperature_soggiorno,18.526953033083334,2026-01-07T05:00:00.000Z
sensor.meross_temperature_soggiorno,19.145007976805555,2026-01-07T06:00:00.000Z
sensor.meross_temperature_soggiorno,19.462553941194443,2026-01-07T07:00:00.000Z
sensor.meross_temperature_soggiorno,19.580502403277777,2026-01-07T08:00:00.000Z
sensor.meross_temperature_soggiorno,19.77261385197222,2026-01-07T09:00:00.000Z
sensor.meross_temperature_soggiorno,19.966776758305553,2026-01-07T10:00:00.000Z
sensor.meross_temperature_soggiorno,20.208116045361113,2026-01-07T11:00:00.000Z
sensor.meross_temperature_soggiorno,19.903197901555554,2026-01-07T12:00:00.000Z
sensor.meross_temperature_soggiorno,19.8,2026-01-07T13:00:00.000Z
sensor.meross_temperature_soggiorno,19.86449095825,2026-01-07T14:00:00.000Z
sensor.meross_temperature_soggiorno,19.867784511472223,2026-01-07T15:00:00.000Z
sensor.meross_temperature_soggiorno,20.144565865166665,2026-01-07T16:00:00.000Z
sensor.meross_temperature_soggiorno,19.9,2026-01-07T17:00:00.000Z
sensor.meross_temperature_soggiorno,19.871962834722222,2026-01-07T18:00:00.000Z
sensor.meross_temperature_soggiorno,19.807008459,2026-01-07T19:00:00.000Z
sensor.meross_temperature_soggiorno,19.935675898833335,2026-01-07T20:00:00.000Z
sensor.meross_temperature_soggiorno,20.213834086,2026-01-07T21:00:00.000Z
sensor.meross_temperature_soggiorno,19.77636251927778,2026-01-07T22:00:00.000Z
sensor.meross_temperature_soggiorno,19.458896901583334,2026-01-07T23:00:00.000Z
sensor.meross_temperature_soggiorno,19.200245584944444,2026-01-08T00:00:00.000Z
